28066,Griñón,-3.84290155098,40.21794668060,428279.011217,4452288.281130
28067,Guadalix de la Sierra,-3.68423595124,40.76851535750,442253.646355,4513285.755350
28068,Guadarrama,-4.10998228534,40.67730872490,406194.100249,4503528.566940
28069,"Hiruela, La",-3.45472437304,41.06922072540,461796.965985,4546540.861890
28070,Horcajo de la Sierra-Aoslos,-3.58237959068,41.07976258100,451079.961068,4547774.901610
28071,Horcajuelo de la Sierra,-3.54349947221,41.09112020220,454353.775503,4549014.645580
28072,Hoyo de Manzanares,-3.89329254803,40.61590071790,424437.823461,4496503.295880
28073,Humanes de Madrid,-3.82610213164,40.25150546100,429743.153257,4455999.749760
28074,Leganés,-3.77148218053,40.33070662040,434464.973382,4464749.030790
28075,Loeches,-3.41768958890,40.38241222750,464545.778220,4470286.369450
28076,Lozoya,-3.78428110414,40.96205098660,434002.647498,4534840.498280
28901,Lozoyuela-Navas-Sieteiglesias,-3.57222052112,41.04139572850,451905.388048,4543510.092270
28078,Madarcos,-3.69644602192,40.46542416910,440956.923823,4479649.722740
28079,,-3.89513242131,40.46875641690,424116.308369,4480171.450270
28080,Majadahonda,-3.87795796370,40.75044012480,425884.158340,4511424.837130
28082,Manzanares el Real,-3.32306690878,40.55708320200,472648.488915,4489641.128240
28083,Meco,-3.47509439139,40.40022285060,459683.764102,4472287.915550
28084,Mejorada del Campo,-3.77754317664,40.79707788480,434406.986818,4516521.990960
28085,Miraflores de la Sierra,-3.57123468646,40.70056345630,451741.407045,4505674.508930
28086,"Molar, El",-4.09316703717,40.72090246610,407675.416760,4508349.955320
28087,"Molinos, Los",-3.51140271700,41.09193912190,457049.989911,4549089.244530
28088,Montejo de la Sierra,-3.87969669097,40.25788422450,425192.106684,4456751.620090
28089,Moraleja de Enmedio,-3.94706926379,40.66466887370,419947.161455,4501964.362000
28090,Moralzarzal,-3.44797735467,40.23115800270,461889.976706,4453510.235970
28091,Morata de Tajuña,-3.89026978051,40.31868110840,424360.786583,4463508.927150
28092,Móstoles,-4.00527927948,40.74904276610,415133.959863,4511385.037380
28093,Navacerrada,-3.67695780583,40.81719392010,442909.605945,4518684.634050
28094,Navalafuente,-4.12998425467,40.44009869130,404165.967225,4477218.761700
28095,Navalagamella,-4.01415930224,40.28870111470,413796.594770,4460294.380650
28096,Navalcarnero,-3.72912609759,41.00552717840,438684.268125,4539626.623020
28097,Navarredonda y San Mamés,-4.27103817977,40.38312775880,392111.917098,4471057.458940
28099,Navas del Rey,-3.25334039024,40.37504326930,478493.701835,4469415.505370
28100,Nuevo Baztán,-3.20606659114,40.36861590290,482505.159133,4468691.661590
28101,Olmeda de las Fuentes,-3.21067660900,40.28995130470,482092.994807,4459961.074740
28102,Orusco de Tajuña,-3.52465047761,40.51434122960,455553.711657,4484978.807890
28104,Paracuellos de Jarama,-3.76694794724,40.23065426530,434754.029472,4453640.145770
28106,Parla,-3.48480140205,40.88276624260,459155.231581,4525856.237880
28107,Patones,-3.62496265148,40.74190654270,447235.036233,4510294.701620
28108,Pedrezuela,-4.32797675659,40.35991211640,387240.031708,4468551.505620
28109,Pelayos de la Presa,-3.35275775622,40.22641743690,469988.360534,4452947.497430
28110,Perales de Tajuña,-3.17808917764,40.40746438730,484889.098678,4472998.599150
28111,Pezuela de las Torres,-3.83124997308,40.93804339660,430024.829896,4532211.943020
28112,Pinilla del Valle,-3.68561689165,40.24691221110,441687.052148,4455388.065410
28113,Pinto,-3.59906437475,41.02940303070,449640.036382,4542193.913540
28114,Piñuécar-Gandullas,-3.81382825457,40.42877536330,430967.942913,4475666.807160
28115,Pozuelo de Alarcón,-3.30892882536,40.36138404390,473769.446966,4467914.364050
28116,Pozuelo del Rey,-3.50972964414,41.03972022360,457156.623217,4543291.530120
28117,Prádena del Rincón,-3.45194841766,41.00370466020,461992.518767,4539266.666970
28118,Puebla de la Sierra,-4.06078187094,40.41844364420,410006.272751,4474742.225800
28902,Puentes Viejas,-3.89559125976,40.86397953940,424524.324385,4524043.634740
28119,Quijorna,-3.59407880879,40.81634729580,449898.505614,4518539.975430
28120,Rascafría,-3.41158094586,40.66280975700,465209.564915,4501408.267870
28121,Redueña,-3.52826899859,40.33984578340,455131.353908,4465611.783790
28122,Ribatejada,-3.52051631210,40.94847326700,456189.621159,4533167.555650
28123,Rivas-Vaciamadrid,-4.24209757766,40.48035692930,394720.276804,4481815.249700
28124,Robledillo de la Jara,-3.60483536618,41.12260309290,449226.665515,4552543.567350
28125,Robledo de Chavela,-3.89198460387,40.52180289610,424442.697198,4486057.008040
28126,Robregordo,-4.51532524916,40.30270071670,371222.767523,4462456.545640
28127,"Rozas de Madrid, Las",-3.63212951271,40.68600735320,446585.285170,4504093.945380
28128,Rozas de Puerto Real,-3.48486226510,40.43611347960,458876.723437,4476276.236610
28129,San Agustín del Guadalix,-4.13039478378,40.61872949010,404385.401061,4497047.906450
28130,San Fernando de Henares,-3.56163548018,40.24313271530,452229.299825,4454894.400530
28131,San Lorenzo de El Escorial,-4.36581580911,40.36191556820,384030.411806,4468822.815850
28132,San Martín de la Vega,-3.59962504805,40.57508357700,449248.002445,4491761.793390
28133,San Martín de Valdeiglesias,-4.24529061205,40.59474390700,394629.025409,4494516.554680
28134,San Sebastián de los Reyes,-3.22342243750,40.47143991960,481060.521536,4480108.543500
28135,Santa María de la Alameda,-3.25552028005,40.51277760940,478352.878360,4484704.402810
28136,Santorcaz,-3.62230683581,41.03737473170,447692.473479,4543092.531650
28137,"Santos de la Humosa, Los",-3.89410163689,40.20713275980,423910.335358,4451130.616700
28138,"Serna del Monte, La",-4.03860483047,40.35388860330,411803.572483,4467554.225400
28140,Serranillos del Valle,-3.56857575885,41.14161077090,452284.292594,4554633.163030
28141,Sevilla la Nueva,-3.78820106023,40.74768057670,433458.620982,4511046.588170
28143,Somosierra,-3.49135334534,40.73718702310,458512.649719,4509699.087610
28144,Soto del Real,-3.30208324768,40.23327133430,474302.203225,4453692.334120
28145,Talamanca de Jarama,-3.56075081679,40.14594976890,452236.411106,4444107.117080
28146,Tielmes,-3.46049111866,40.47003208360,460963.387027,4480030.124490
28147,Titulcia,-3.79848238818,40.20313702030,432043.810251,4450609.507680
28148,Torrejón de Ardoz,-3.74743028386,40.17458387000,436362.047840,4447402.399230
28149,Torrejón de la Calzada,-3.54728975740,40.82271976300,453848.884585,4519221.671520
28150,Torrejón de Velasco,-3.92616839747,40.57566143800,421609.883568,4492065.324320
28151,Torrelaguna,-3.50026248202,40.83375398600,457821.545320,4520422.845470
28152,Torrelodones,-3.36828891941,40.40990292860,468751.714797,4473319.153830
28153,Torremocha de Jarama,-3.19940018615,40.19830669120,483028.593653,4449786.760590
28154,Torres de la Alameda,-3.35015976369,40.62267419230,470383.698672,4496930.614460
28903,Tres Cantos,-3.37199933413,40.17619807890,468327.977079,4447380.112320
28155,Valdaracete,-3.66553520782,40.86259436280,443911.207517,4523717.046210
28156,Valdeavero,-4.29961593061,40.50706780990,389888.592781,4484850.484860
28157,Valdelaguna,-4.06860974044,40.50401180620,409457.137805,4484248.480500
28158,Valdemanco,-3.65748347179,40.18324918730,444027.510674,4448303.630230
28159,Valdemaqueda,-3.46181725409,40.63629803580,460947.685273,4498486.470020
28160,Valdemorillo,-3.47086428515,40.76411119640,460258.680090,4512678.331580
28161,Valdemoro,-3.51071816690,40.69038371670,456847.369322,4504513.035170
28162,Valdeolmos-Alalpardo,-3.30361789742,40.29511980920,474195.164352,4460557.685820
28163,Valdepiélagos,-3.30100851330,40.40488408080,474458.381459,4472740.455900
28164,Valdetorres de Jarama,-3.47600101965,40.36389569930,459585.123951,4468256.081380
28165,Valdilecha,-3.56113970985,40.76915977800,452642.913075,4513283.559290
28166,Valverde de Alcalá,-3.62233363541,40.79723548390,447500.568158,4516434.969970
28167,Velilla de San Antonio,-3.49914738267,40.11261034290,457462.909580,4440375.367450
28168,"Vellón, El",-4.30628079035,40.27515235440,388943.500875,4459115.649720
28169,Venturada,-3.32568820247,40.44237060630,472379.557622,4476908.833540
28171,Villa del Prado,-3.24871263117,40.07616393130,478793.559071,4436240.358410
28170,Villaconejos,-4.12120140144,40.29171372790,404702.079256,4460738.429820
28172,Villalbilla,-4.14388568556,40.34247848110,402846.755941,4466397.965380
28173,Villamanrique de Tajo,-3.98536113773,40.44786089900,416441.284424,4477933.490600
28174,Villamanta,-3.96847269456,40.49042218790,417925.282844,4482642.025760
28175,Villamantilla,-4.09058485759,40.37279622270,407415.313226,4469706.093570
28176,Villanueva de la Cañada,-3.24087873125,40.33215343200,479538.625094,4464651.898850
28178,Villanueva de Perales,-3.26823757928,40.12990051200,477146.752654,4442209.546120
28177,Villanueva del Pardillo,-3.93695401564,40.36068245690,420443.693322,4468211.969550
28179,Villar del Olmo,-3.70214142975,41.02801322660,440973.632081,4542104.223110
28180,Villarejo de Salvanés,-4.17971317915,40.54345411970,400101.771445,4488746.716860
28181,Villaviciosa de Odón,-3.62093406051,40.91649640220,447712.496030,4529673.010280
28182,Villavieja del Lozoya,-3.56071969408,40.97826725270,452827.022030,4536495.897970
28183,Zarzalejo,-3.72596695593,40.61134368420,438587.583748,4495867.240530
2801,Comarca Agraria de Lozoya Somosierra,-3.65774931206,40.9053132132,444593.320558,4528440.54234
2802,Comarca Agraria de Guadarrama,-4.06164401509,40.6293213011,410191.8974,4498145.85646
2803,Comarca Agraria Área Metropolitana de Madrid,-3.7220842511,40.4623508237,438782.198758,4479314.94336
2804,Comarca Agraria Campiña,-3.37482338914,40.4843452696,468248.180072,4481560.38441
2805,Comarca Agraria Sur Occidental,-4.10111890731,40.3217713367,406465.253652,4464065.04371
2806,Comarca Agraria de Las Vegas,-3.39609802713,40.1466282811,466239.999812,4444110.7066
ES802001,Parque Nacional Sierra de Guadarrama,-3.9347284435,40.7749493074,422136.830678,4523424.61046
ES310008,Reserva Natural El Regajal-Mar Ontigola,-3.60713495934,40.0093889307,448182.036828,4428975.80282
ES310004,Parque Regional Cuenca Alta del Manzanares,-3.83657986989,40.6553659544,429282.743312,4500832.69169
ES310002,Sitio Natural de Interés Nacional Hayedo de Montejo de la Sierra,-3.5026205544,41.1185656858,457804.695354,4552040.71876
ES310009,Parque Regional Curso Medio del Rio Guadarrama y su entorno,-3.95877888406,40.4032646188,418646.36547,4472937.78499
ES310007,Parque Regional Ejes de los Cursos Bajos de los Rios Manzanares y Jarama,-3.55544057211,40.2660120397,452767.079052,4457422.803
ES310001,Peña del Arcipreste de Hita,-4.12823867498,40.7232492991,404716.694889,4508647.93586
ES310006,Laguna de San Juan,-3.51911089733,40.1422908193,455780.847666,4443679.4428
ES310003,Paraje Pintoresco de Pinar de Abantos y Zona de la Herreria del Real Sitio de San Lorenzo del Escorial,-4.1575439945,40.6091426829,401726.287282,4494154.29803
pendiente,Comarca Sierra Norte,,,,
pendiente,Comarca Cuenca del Guadarrama,,,,
pendiente,Comarca Cuenca Alta del Manzanares,,,,
pendiente,Comarca Cuenca del Medio Jarama,,,,
pendiente,Comarca Sierra Oeste,,,,
pendiente,Área metropolitana y Corredor del Henares,,,,
pendiente,Comarca Cuenca del Henares,,,,
pendiente,Comarca Comarca Sur,,,,
pendiente,Comarca Comarca de Las Vegas,,,,
pendiente,Reserva Biosfera Sierra del Rincón,,,,
